 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 1523 435 14 1 ZTF_i 1239455815315 2097152 1.9197 596.473 10.6865 26.3311 0.000154443 0.016792 0.165184 0.000128656 114 60. 0.061546 0.0666 20.0558 26.3311 2 2458993.9558102 435120353 41.1130186853326 42.8788031587058 1.06657527544467 0.944692029324628 194.282858536855 81.9862690819231 2.38566002523796 1.04908618468566 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1524 435 14 1 ZTF_i 1240371875315 2097152 1.8474 595.802 10.2461 26.3398 0.000135462 0.0158247 0.176919 0.000112727 111 60. 0.056339 0.058644 20.1094 26.3398 2 2458994.871875 435120353 -28.2244842125765 40.1713555354471 -0.781563606968589 0.948811882598587 -25.5132794074158 80.6605005124019 -0.318434830542364 1.04382461330564 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1525 435 14 1 ZTF_i 1240392185315 2097152 2.2497 597.682 9.72878 26.3385 0.000101582 0.0144529 0.1711 8.50648e-05 112 60. 0.078162 0.069951 19.9937 26.3385 2 2458994.8921875 435120353 -5.54172962784637 46.7848973668488 -0.131763297046761 0.930903575298249 36.118407126197 84.3919016883816 0.43086677689202 1.05220186412379 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1526 435 14 1 ZTF_i 1240393805315 2097152 1.9261 601.305 9.80347 26.338 0.000154683 0.0172388 0.175361 0.00013058 112 60. 0.06307 0.062258 20.1351 26.338 2 2458994.8938079 435120353 -22.8923083849773 40.0000416692991 -0.636625375077618 0.975934881461311 -49.5218395245057 75.8795938679528 -0.657032667434898 1.05208681458019 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1527 486 1 3 ZTF_g 1241336260315 0 2.5521 101.271 4.83005 26.1213 0.00126135 0.048459 -0.0781287 0.000509955 186 30. 0.071532 0.076554 20.3214 26.1213 1 2458995.8362616 486120103 -5.67512648142195 23.6579279734465 -0.266841664442512 1.00504669223554 -34.8014723208209 40.0358682129178 -0.875111838536242 1.05112813260116 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 1528 435 14 1 ZTF_i 1241393145315 2097152 1.7714 603.9 9.68993 26.3622 0.000194103 0.0195032 0.160291 0.000161853 112 60. 0.056141 0.060936 20.2784 26.3622 2 2458995.8931481 435120353 65.1273027155428 33.1057116588673 2.18834083729518 0.98150893892669 243.6503967095 67.4328318948286 3.63756629014646 1.0431970543095 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1529 435 14 1 ZTF_i 1241410165315 2097152 1.8114 599.642 9.65921 26.3442 0.000140748 0.0170129 0.171084 0.000117866 113 60. 0.057626 0.060775 20.2404 26.3442 2 2458995.910162 435120353 -39.0718116250968 36.861638643662 -1.179081192843 0.975899092679731 20.7749981358577 74.2454562796122 0.281699648592955 1.04467314387878 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1530 435 14 1 ZTF_i 1241412615315 2097152 1.5155 602.197 9.48111 26.3274 0.000316427 0.0241926 0.177942 0.000263432 112 60. 0.052441 0.061707 20.4023 26.3274 2 2458995.9126157 435120353 -9.35396552143835 27.4769035178847 -0.378689075864904 1.08663986266632 74.0567378321758 56.5859550493601 1.31756217876482 1.04368008875296 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1531 435 14 1 ZTF_r 1242312675315 0 1.9463 220.157 7.40997 26.2606 0.00039158 0.0259388 0.0521404 0.000153099 112 30. 0.065565 0.068615 20.4713 26.2606 1 2458996.8126736 435120253 5.84516475395525 26.5772498709585 0.244647914755485 0.976742969313446 -8.06393821294264 48.9708972480421 -0.165777017718199 1.06289777490856 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 1532 435 14 1 ZTF_i 1242384425315 2097152 1.3951 601.186 9.37951 26.3162 0.000322593 0.0246833 0.184805 0.000267336 112 60. 0.054055 0.07201 20.3289 26.3162 2 2458996.8844213 435120353 6.05195273449699 32.1267833358096 0.209547789681219 0.992979201338365 55.8818287811292 67.639658089202 0.831733892547678 1.03999515065993 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1533 435 14 1 ZTF_i 1242400575315 2097152 1.6668 601.254 10.0095 26.3259 0.000149506 0.0177081 0.168266 0.00012467 113 60. 0.054825 0.062552 20.2833 26.3259 2 2458996.9005787 435120353 1.69633076056174 36.6732883621797 0.0514535667372687 1.01874466514389 -33.3687991865771 72.954427372785 -0.460472944257545 1.04867798884189 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1534 435 14 1 ZTF_i 1242415465315 2097152 1.8566 607.552 12.126 26.3387 0.000113499 0.0154318 0.163474 9.45814e-05 114 60. 0.057455 0.059648 20.0929 26.3387 2 2458996.915463 435120353 47.255948300573 38.5320134038186 1.36423623698727 1.03243087071669 152.92789961903 75.3658747728243 2.04280622079598 1.04698741544501 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1535 435 14 1 ZTF_g 1242437685315 0 1.8059 102.762 5.32717 26.2886 0.00136636 0.0463686 -0.0802045 0.000547889 102 30. 0.081274 0.093552 20.773 26.2886 1 2458996.9376852 435120153 -11.0169395637622 22.0091979239959 -0.55681580255331 0.982866379348629 -56.3989992557894 39.9404183936379 -1.42158875756126 1.08278872836683 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 1536 435 14 1 ZTF_i 1243345995315 2097152 1.5249 601.214 10.555 26.3144 0.000188052 0.0192209 0.18343 0.000158066 113 60. 0.053188 0.063097 20.2151 26.3144 2 2458997.8459954 435120353 -10.8159376271357 33.1434449404211 -0.363012289585074 1.05321769365104 182.008927343907 68.67976581303 2.66795854313574 1.04173979570911 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1537 435 14 1 ZTF_i 1243347625315 2097152 1.7227 604.281 10.6367 26.3011 0.000148033 0.0173403 0.183141 0.000124116 113 60. 0.055661 0.063979 20.1295 26.3011 2 2458997.8476273 435120353 -33.8014162986427 37.1516423635745 -1.01207263322473 1.0518293285142 12.1724027225221 75.578788097217 0.16214052730554 1.04302444362662 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1538 435 14 1 ZTF_i 1243373715315 2097152 1.5389 602.481 10.8256 26.3162 0.000186551 0.0194704 0.173875 0.000156298 114 60. 0.057173 0.064748 20.1856 26.3162 2 2458997.8737153 435120353 3.4075218536817 35.7216087717437 0.106111496920559 0.970199504476086 -91.2256504983077 72.5757809872177 -1.26543675112843 1.0463273905781 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1539 486 1 3 ZTF_r 1245352580315 0 2.2761 146.774 6.61614 25.8938 0.000414777 0.0313399 0.0603078 0.000159541 237 30. 0.077712 0.083719 19.943 25.8938 1 2458999.852581 486120203 -43.1201728348327 31.205595741079 -1.53710245420064 0.991416150031095 39.1552571414361 52.9301429926689 0.744735755891262 1.06972181881094 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 1540 435 14 1 ZTF_i 1245372885315 2097152 1.8274 611.066 9.53958 26.344 0.000137008 0.0169548 0.17225 0.000114172 114 60. 0.063728 0.067422 20.2236 26.344 2 2458999.8728819 435120353 -35.4952853112095 36.8110733422145 -1.07262271950536 1.04506763496967 -82.7684648657864 70.6694869340488 -1.17909325302582 1.05060055335061 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1541 486 1 3 ZTF_r 1246352340315 0 2.1035 67.8342 9.92271 24.9941 0.00174283 0.0604078 0.113215 0.000682448 200 30. 0.055758 0.063087 18.6332 24.9941 1 2459000.8523495 486120203 -68.6602850184033 48.3702956649764 -1.57899829467664 0.991651762446346 -153.51967191407 83.5972631111745 -1.84878822565774 1.06767452132891 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 1542 435 14 1 ZTF_r 1246376485315 0 1.7828 49.6378 10.582 24.6827 0.00143658 0.0449235 0.0470118 0.000562072 92 30. 0.069984 0.086754 18.4141 24.6827 1 2459000.8764815 435120253 5.41192183064033 41.4289726282641 0.145312224947608 0.971074236013306 10.5630197132566 80.736184479419 0.131714946988591 1.05236162453688 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 1543 435 14 1 ZTF_i 1247332665315 2097152 2.0346 596.445 11.2602 26.3334 0.000155403 0.0171349 0.172817 0.000130144 110 60. 0.064712 0.059131 19.9221 26.3334 2 2459001.832662 435120353 43.9402848165805 46.2540085579455 1.05674035420637 1.05314573562102 29.057943987339 89.4792045711643 0.326932397892227 1.03946391896149 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1544 435 14 1 ZTF_i 1247337595315 2097152 1.4776 594.707 11.5787 26.2988 0.000195117 0.0200311 0.17971 0.000163395 113 60. 0.053028 0.067436 20.1765 26.2988 2 2459001.8375926 435120353 52.6789781744429 38.1524006962085 1.53592593130791 0.983907282482536 21.3720511497223 78.4915768720165 0.274118497822224 1.04261441052081 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1545 435 14 1 ZTF_i 1247351555315 2097152 1.7754 591.96 11.1749 26.3186 0.000245153 0.0211504 0.164348 0.000204137 113 60. 0.055227 0.066654 20.0708 26.3186 2 2459001.8515509 435120353 18.5030497035461 39.2161489262952 0.524847548929488 1.12418283808205 -49.4573759492301 79.3594040035794 -0.627404840635246 1.04307015122055 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1546 435 14 1 ZTF_i 1248392765315 2097184 1.8257 73.7128 21.3473 23.9422 0.00165915 0.0547968 0.273779 0.00143182 85 60. 0.067461 0.079148 16.8555 23.9422 2 2459002.8927662 435120353 -69.7020923892343 92.822764997791 -0.835306989621272 1.00387678670684 -361.103889226336 180.54151711626 -2.01358640662278 1.05516707430408 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1547 435 14 1 ZTF_i 1248394395315 2097152 1.774 102.74 19.3466 24.3189 0.000835616 0.0394992 0.197555 0.000706745 103 60. 0.061073 0.075303 17.3722 24.3189 2 2459002.8943981 435120353 4.55856641929447 73.2178768360064 0.0692573638503754 0.98037765050499 -150.844516990736 142.637900076958 -1.06465717323068 1.04808933795505 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1548 435 14 1 ZTF_i 1250369565315 2097152 1.7842 609.807 18.4692 26.3209 0.00019133 0.0200369 0.188528 0.000159451 115 60. 0.053324 0.056337 19.5729 26.3209 2 2459004.8695602 435120353 -20.1530839180904 58.3421287710225 -0.384250147531789 0.988989360274167 63.533844401567 116.997507189301 0.546693258990005 1.04109352178152 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1549 435 14 1 ZTF_i 1250371195315 2097152 1.7714 609.984 18.314 26.3527 0.00015243 0.0176 0.159846 0.00012771 114 60. 0.052664 0.058175 19.6398 26.3527 2 2459004.8711921 435120353 -14.8260856011972 65.2543843516659 -0.252738618778556 1.00360211528776 19.1633123013854 131.647701853744 0.1465455001541 1.04071864562399 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1550 486 1 3 ZTF_g 1251213840315 1 2.3499 80.3569 27.2908 25.9901 0.0374268 0.0448596 -0.106058 0.0206968 7 30. 0.102587 0.098251 18.417 25.9901 1 2459005.7138426 486120103 133.380411931986 150.169688598488 0.988017359600406 0.985633804278162 247.145508344865 253.492548783834 0.981528051837273 1.07324301551421 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 1551 486 1 3 ZTF_r 1251271710315 0 1.7368 176.373 21.1675 26.053 0.000885528 0.0445979 0.0812541 0.000343161 225 30. 0.056649 0.059581 19.0011 26.053 1 2459005.771713 486120203 1.4535120357964 87.8080234070013 0.0184136223678288 1.05854149404964 -73.4169547105514 165.241428091937 -0.447293532729829 1.05704518511252 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 1552 435 14 1 ZTF_i 1254375155315 2097152 2.2278 638.648 15.5181 26.3871 0.000129799 0.0157941 0.170594 0.000109606 113 60. 0.068506 0.075656 19.5479 26.3871 2 2459008.8751505 435120353 12.3220057197113 72.3468604670297 0.189459557107445 0.921122819328598 -66.5914431240486 128.02513219863 -0.523646718214748 1.05431520127874 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1553 435 14 1 ZTF_i 1255352565315 2097152 2.5739 631.058 13.3083 26.3826 0.000243506 0.0208336 0.167905 0.000203763 111 60. 0.088147 0.088383 19.6023 26.3826 2 2459009.8525694 435120353 81.3493944788254 64.0763941069359 1.41224830395723 0.970243538117747 273.622768237112 105.346502384228 2.61485314737218 1.06217672824008 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1554 435 14 1 ZTF_i 1255354205315 2097152 2.4813 630.865 13.4718 26.3881 0.000252987 0.0224297 0.168677 0.000213023 112 60. 0.082501 0.088967 19.6062 26.3881 2 2459009.8542014 435120353 -55.0147589713427 65.3831532281399 -0.935983416821233 0.9980686909268 -16.2211964986029 108.708508992804 -0.15022234544112 1.06541772368381 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1555 435 14 1 ZTF_r 1255357025315 2097152 3.1965 237 12.5219 26.3473 0.000784438 0.0363841 0.0524612 0.000307777 111 30. 0.101487 0.113 19.4701 26.3473 2 2459009.8570255 435120253 -46.371873385757 73.9029406978358 -0.697987624572201 0.982394292137966 -17.472986018162 103.960421570165 -0.169205427590813 1.15653814211763 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 1556 435 14 1 ZTF_r 1256343595315 0 1.9799 238.271 10.3879 26.3012 0.00039676 0.025491 0.0772629 0.00015358 113 30. 0.064908 0.070295 20.1187 26.3012 1 2459010.8435995 435120253 74.2193906085304 39.0854003473265 2.11230983202995 1.0125480644328 53.5149153186331 69.4253314595638 0.776018496701871 1.08095455468738 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 1557 435 14 1 ZTF_i 1256369175315 2097152 2.1506 629.833 11.8459 26.3914 0.000121861 0.0155671 0.174474 0.000102611 112 60. 0.069747 0.068373 19.8846 26.3914 2 2459010.8691782 435120353 18.1702600627876 51.0026572960675 0.396299149586875 0.961823089715099 -48.3609507184319 94.7334347834976 -0.513933276200015 1.04960358194334 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1558 435 14 1 ZTF_i 1256370815315 2097152 2.003 629.555 11.8425 26.3868 0.000162533 0.0182822 0.178413 0.000136109 113 60. 0.06318 0.06858 19.9664 26.3868 2 2459010.8708102 435120353 1.68985499295683 50.0614951549078 0.0375491771272539 0.989836686954965 -35.148175617934 95.5425035521591 -0.370357686761372 1.05099712460134 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1559 486 1 3 ZTF_g 1257298190315 0 2.1914 82.4312 4.77357 25.8387 0.00137738 0.0479389 -0.0608501 0.000569888 156 30. 0.06854 0.0729 20.2364 25.8387 1 2459011.7981944 486120103 -22.9040288072978 24.6924257865399 -1.03181758501088 0.941040762200997 -30.1247790025249 43.0663590124941 -0.704207920468384 1.06869831334988 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 1560 435 14 1 ZTF_r 1257338575315 0 1.8172 211.952 10.241 26.191 0.000409703 0.0263899 0.0726584 0.000160574 110 30. 0.057166 0.067622 20.0762 26.191 2 2459011.8385764 435120253 23.0545754412175 35.2856810104096 0.72679750260262 1.03924762911727 -55.9832656372201 65.4148579719306 -0.861582794790488 1.06792602910224 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 1561 486 1 3 ZTF_r 1257339030315 0 2.2459 164.668 8.82555 26.0028 0.000505392 0.0345233 0.0619078 0.000195402 234 30. 0.07739 0.076054 19.6747 26.0028 1 2459011.8390394 486120203 -25.6957357918964 46.7041828474448 -0.612012202457519 0.940275439819866 -10.3171221594379 76.7898141440237 -0.1352602384386 1.09342445251339 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 1562 435 14 1 ZTF_i 1257373735315 2097152 1.7367 611.756 11.493 26.353 0.000316816 0.0242008 0.173684 0.000263644 111 60. 0.053177 0.061911 20.0899 26.353 2 2459011.8737384 435120353 -31.5211535545913 42.1440076360189 -0.831995680894834 0.969799036292985 133.817233492237 85.6474367469498 1.57294258153928 1.04285524471526 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1563 435 14 1 ZTF_i 1257394325315 2097152 1.7194 620.122 10.8952 26.3555 0.000229621 0.0219456 0.171506 0.000191477 113 60. 0.05394 0.066165 20.1597 26.3555 2 2459011.8943287 435120353 -26.0005830362196 38.8599012969911 -0.744279735482757 1.03265823022649 -8.74421123328013 78.3689156472619 -0.112329026455545 1.04529202573806 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1564 435 14 1 ZTF_i 1258373645315 2097152 1.8051 643.333 10.1414 26.4197 0.000146448 0.0173577 0.17265 0.000122683 114 60. 0.056084 0.062172 20.3057 26.4197 2 2459012.8736458 435120353 48.0060403094721 34.718757669079 1.53810686308398 0.934960785975765 135.609293299806 68.5904730386431 1.99040221833042 1.05004863359501 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1565 435 14 1 ZTF_i 1258391885315 2097152 1.6094 648.412 10.0344 26.4082 0.000158346 0.0177483 0.176557 0.000133375 113 60. 0.054659 0.063268 20.3895 26.4082 2 2459012.8918866 435120353 -81.9691508669407 33.3480007705614 -2.73423245746597 0.937468716494851 -41.0772961185085 67.9119873250773 -0.608934529824526 1.04622923446465 0.0473745246560823 19.1570002174377 0.0260000005364418 0.418000012636185 0 2458955.983449 2458983.899873 0
 1566 435 14 1 ZTF_g 1259231515315 0 2.5298 95.4527 6.2889 26.2141 0.00142933 0.0437637 -0.0656462 0.000588681 85 30. 0.112673 0.116714 20.2031 26.2141 1 2459013.7315162 435120153 -0.316836163783084 32.185593879679 -0.0109503504997689 0.956862080889577 -2.75359941265547 51.4231757778711 -0.0539084765029377 1.10121897603266 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
